Invoice Number	Distributor Billed SAP code	Distributor Shipped SAP code	Distribution Channel	Depo SAP code	SAP user code	Billing date	Material code	QTY	UOM	Basic Rate	Total Discount	GST%	GST Amt	Total Billed Amt	vehicalno	driver_name	driver_phoneno	Retail Margin	Dist. Margin	Damage/Leakage	Trade Discount	Alternative_UOM	UOM	Doc Type	Item category	Net Value	Tax Amount	Net Amount plus tax
7701011571	0002000150	0002000150	20	1610	DPSDBHI01	20180718	90500020_398	        12.000	BLK	        3539.36	             0.00	JOCG      6JOSG      6	           424.72	          3964.08	MH05/DK-2195							          1.000	BOX	ZDOR	TAN	          3539.36	           424.72	          3964.08
7701011571	0002000150	0002000150	20	1610	DPSDBHI01	20180718	90500020_398	        12.000	BLK	        3539.36	             0.00	JOCG      6JOSG      6	           424.72	          3964.08	MH05/DK-2195							          1.000	BOX	ZDOR	TAN	          3539.36	           424.72	          3964.08
7701011571	0002000150	0002000150	20	1610	DPSDBHI01	20180718	90500031_110	        48.000	BT	        3912.86	             0.00	JOCG      6JOSG      6	           469.54	          4382.40	MH05/DK-2195							          4.000	BOX	ZDOR	TAN	          3912.86	           469.54	          4382.40
7701011571	0002000150	0002000150	20	1610	DPSDBHI01	20180718	90500051_115	        40.000	PAC	        3408.93	             0.00	JOCG      6JOSG      6	           409.08	          3818.01	MH05/DK-2195							          1.000	BOX	ZDOR	TAN	          3408.93	           409.08	          3818.01
7701011571	0002000150	0002000150	20	1610	DPSDBHI01	20180718	90500026_365	        60.000	PAC	       16229.46	             0.00	JOCG      6JOSG      6	          1947.54	         18177.00	MH05/DK-2195							          5.000	BOX	ZDOR	TAN	         16229.46	          1947.54	         18177.00
7701011571	0002000150	0002000150	20	1610	DPSDBHI01	20180718	90500045_110	        40.000	BLK	        3260.71	             0.00	JOCG      6JOSG      6	           391.28	          3651.99	MH05/DK-2195							          1.000	BOX	ZDOR	TAN	          3260.71	           391.28	          3651.99
7701011571	0002000150	0002000150	20	1610	DPSDBHI01	20180718	90500027_310	        40.000	PAC	        9189.29	             0.00	JOCG      6JOSG      6	          1102.72	         10292.01	MH05/DK-2195							          2.000	BOX	ZDOR	TAN	          9189.29	          1102.72	         10292.01
7701011571	0002000150	0002000150	20	1610	DPSDBHI01	20180718	90500055_110	       144.000	BLK	       11738.57	             0.00	JOCG      6JOSG      6	          1408.62	         13147.19	MH05/DK-2195							          6.000	BOX	ZDOR	TAN	         11738.57	          1408.62	         13147.19
7701011571	0002000150	0002000150	20	1610	DPSDBHI01	20180718	90500055_110	        48.000	BLK	        3912.86	             0.00	JOCG      6JOSG      6	           469.54	          4382.40	MH05/DK-2195							          2.000	BOX	ZDOR	TAN	          3912.86	           469.54	          4382.40
7701011571	0002000150	0002000150	20	1610	DPSDBHI01	20180718	90500055_110	        24.000	BLK	        1956.43	             0.00	JOCG      6JOSG      6	           234.78	          2191.21	MH05/DK-2195							          1.000	BOX	ZDOR	TAN	          1956.43	           234.78	          2191.21
7701011571	0002000150	0002000150	20	1610	DPSDBHI01	20180718	90500059_79	       144.000	CUP	        8430.43	             0.00	JOCG      6JOSG      6	          1011.66	          9442.09	MH05/DK-2195							          6.000	BOX	ZDOR	TAN	          8430.43	          1011.66	          9442.09
7701011571	0002000150	0002000150	20	1610	DPSDBHI01	20180718	90500074_140	        96.000	PAC	           9960	             0.00	JOCG      6JOSG      6	          1195.20	         11155.20	MH05/DK-2195							          2.000	BOX	ZDOR	TAN	          9960.00	          1195.20	         11155.20
7701011571	0002000150	0002000150	20	1610	DPSDBHI01	20180718	90500080_240	        24.000	BLK	        4268.57	             0.00	JOCG      6JOSG      6	           512.22	          4780.79	MH05/DK-2195							          1.000	BOX	ZDOR	TAN	          4268.57	           512.22	          4780.79
7701011571	0002000150	0002000150	20	1610	DPSDBHI01	20180718	90500085_140	        96.000	PAC	           9960	             0.00	JOCG      6JOSG      6	          1195.20	         11155.20	MH05/DK-2195							          2.000	BOX	ZDOR	TAN	          9960.00	          1195.20	         11155.20
7701011573	0002000003	0002000003	20	1610	DPSDBHI02	20180718	90800001_75	        96.000	BLK	        5485.71	             0.00	JOCG    2.5JOSG    2.5	           274.28	          5759.99	BY HAND OVER							          4.000	BOX	ZDOR	TAN	          5485.71	           274.28	          5759.99
7701011573	0002000003	0002000003	20	1610	DPSDBHI02	20180718	90800004_185	        16.000	BLK	        2255.24	             0.00	JOCG    2.5JOSG    2.5	           112.76	          2368.00	BY HAND OVER							          1.000	BOX	ZDOR	TAN	          2255.24	           112.76	          2368.00
7701011573	0002000003	0002000003	20	1610	DPSDBHI02	20180718	90800004_185	        80.000	BLK	       11276.19	             0.00	JOCG    2.5JOSG    2.5	           563.80	         11839.99	BY HAND OVER							          5.000	BOX	ZDOR	TAN	         11276.19	           563.80	         11839.99
7701011573	0002000003	0002000003	20	1610	DPSDBHI02	20180718	90800004_185	        80.000	BLK	       11276.19	             0.00	JOCG    2.5JOSG    2.5	           563.80	         11839.99	BY HAND OVER							          5.000	BOX	ZDOR	TAN	         11276.19	           563.80	         11839.99
7701011573	0002000003	0002000003	20	1610	DPSDBHI02	20180718	90800004_185	        16.000	BLK	        2255.24	             0.00	JOCG    2.5JOSG    2.5	           112.76	          2368.00	BY HAND OVER							          1.000	BOX	ZDOR	TAN	          2255.24	           112.76	          2368.00
7701011573	0002000003	0002000003	20	1610	DPSDBHI02	20180718	90800004_185	        16.000	BLK	        2255.24	             0.00	JOCG    2.5JOSG    2.5	           112.76	          2368.00	BY HAND OVER							          1.000	BOX	ZDOR	TAN	          2255.24	           112.76	          2368.00
7701011586	0001002376	0001002376	10	1610	DPSDBHI01	20180718	90300003_46	       120.000	PAC	        4287.54	           459.38	JOCG      6JOSG      6	           459.38	          4287.54	MH04.GR5652			9.091-%	3.828-%	0.479-%	12-%	          1.000	BOX	ZDOR	TAN	          3828.16	           459.38	          4287.54
7701011587	0002000150	0002000150	20	1610	DPSDBHI02	20180718	90700005_12	      1050.000	PAC	          10332	             0.00	JOCG      0JOSG      0	             0.00	         10332.00	MH04/GF-6963							         35.000	BOX	ZDOR	TAN	         10332.00	             0.00	         10332.00
7701011588	0002000150	0002000150	20	1610	DPSDBHI02	20180718	90400003_30	       432.000	BT	       10121.14	             0.00	JOCG    2.5JOSG    2.5	           506.06	         10627.20	MH04/GF-6963							         18.000	BOX	ZDOR	TAN	         10121.14	           506.06	         10627.20
7711003550	0004000009	0004000009	10	1611	DPSDKOL	20180718	90500003_900	        36.000	PAC	          22680	             0.00	JOCG      6JOSG      6	          2721.60	         25401.60				21.6-%	0%			          6.000	BOX	ZDOR	TAN	         22680.00	          2721.60	         25401.60
7711003551	0004000009	0004000009	10	1611	DPSDKOL	20180718	90700020_65	        12.000	PAC	         661.23	            60.11	JOCG    2.5JOSG    2.5	            30.06	           631.18				6.542-%	4.28-%	0.477-%	10-%	          1.000	BOX	ZDOR	TAN	           601.12	            30.06	           631.18
7711003551	0004000009	0004000009	10	1611	DPSDKOL	20180718	90700015_70	        12.000	PAC	         712.13	            87.45	JOCG    2.5JOSG    2.5	            31.24	           655.92				6.543-%	4.28-%	0.471-%	14-%	          1.000	BOX	ZDOR	TAN	           624.68	            31.24	           655.92
7741000897	0001000532	0001000532	40	1614	DPSDJAM	20180718	90500003_900	         6.000	PAC	           3780	           120.00	JOCG      6JOSG      6	           439.20	          4099.20				21.6-%				          1.000	BOX	ZDOR	TAN	          3660.00	           439.20	          4099.20
7741000897	0001000532	0001000532	40	1614	DPSDJAM	20180718	90500070_1000	        12.000	PAC	           7920	           240.00	JOCG      6JOSG      6	           921.60	          8601.60				26.08-%				          2.000	BOX	ZDOR	TAN	          7680.00	           921.60	          8601.60
7111011459	0001001875	0001001875	10	1101	MNSD07	20180717	90800001_75	       240.000	BLK	       14842.12	          1141.28	JOCG    2.5JOSG    2.5	           685.04	         14385.88	MH-04/EL-9305			9.091-%	4.286-%	0.477-%	8.33-%	         10.000	BOX	ZDOR	TAN	         13700.84	           685.04	         14385.88
7611005147	0001002367	0001002367	10	1601	DPSDMN	20180718	90300009_100	       120.000	PAC	        8232.44	          4333.58	JOCG      9JOSG      9	           701.80	          4600.66	MH-14/V-9673			15-%	4.29-%	0.472-%	111.15-%	          2.000	BOX	ZDOR	TAN	          3898.86	           701.80	          4600.66
7631002750	0001000410	0001000410	10	1603	DPSDPHYD	20180718	90700005_12	       300.000	PAC	        3116.84	           283.35	JOCG      0JOSG      0	             0.00	          2833.49				9.091-%	4.286-%	0.477-%	10-%	         10.000	BOX	ZDOR	TAN	          2833.49	             0.00	          2833.49
7631002750	0001000410	0001000410	10	1603	DPSDPHYD	20180718	90700009_50	        90.000	PAC	        3895.14	           288.53	JOCG      0JOSG      0	             0.00	          3606.61				9.1-%	4.291-%	0.485-%	8-%	          3.000	BOX	ZDOR	TAN	          3606.61	             0.00	          3606.61
7701011591	0001000341	0001000341	10	1610	DPSDBHI02	20180718	90300003_46	       120.000	PAC	        4287.54	           459.38	JOCG      6JOSG      6	           459.38	          4287.54	MH04/GF-8941			9.091-%	3.828-%	0.479-%	12-%	          1.000	BOX	ZDOR	TAN	          3828.16	           459.38	          4287.54
7701011591	0001000341	0001000341	10	1610	DPSDBHI02	20180718	90300004_230	        30.000	PAC	        5359.42	           574.22	JOCG      6JOSG      6	           574.22	          5359.42	MH04/GF-8941			9.091-%	3.828-%	0.479-%	12-%	          1.000	BOX	ZDOR	TAN	          4785.20	           574.22	          5359.42
7701011594	0001000153	0001000153	10	1610	DPSDBHI02	20180718	90200006_499	       650.000	POU	      256595.78	          6499.99	JOCG      6JOSG      6	         30011.50	        280107.29	MH04/GF-8941			7.408-%	3.829-%	0.478-%	2.599-%	         65.000	BOX	ZDOR	TAN	        250095.79	         30011.50	        280107.29
7701011594	0001000153	0001000153	10	1610	DPSDBHI02	20180718	90200007_249	       800.000	POU	      157583.71	          3999.34	JOCG      6JOSG      6	         18430.12	        172014.49	MH04/GF-8941			7.408-%	3.83-%	0.48-%	2.604-%	         40.000	BOX	ZDOR	TAN	        153584.37	         18430.12	        172014.49
7701011594	0001000153	0001000153	10	1610	DPSDBHI02	20180718	90200002_270	      1440.000	JAR	      307589.21	          7200.32	JOCG      6JOSG      6	         36046.66	        336435.55	MH04/GF-8941			7.407-%	3.829-%	0.477-%	2.397-%	         40.000	BOX	ZDOR	TAN	        300388.89	         36046.66	        336435.55
7701011594	0001000153	0001000153	10	1610	DPSDBHI02	20180718	90200003_120	      3000.000	JAR	       284807.7	          5999.94	JOCG      6JOSG      6	         33456.94	        312264.70	MH04/GF-8941			7.408-%	3.828-%	0.476-%	2.152-%	         50.000	BOX	ZDOR	TAN	        278807.76	         33456.94	        312264.70
7111011460	0001000047	0001000047	10	1101	MNSD04	20180717	90800001_75	      1200.000	BLK	       74210.58	          5706.40	JOCG    2.5JOSG    2.5	          3425.20	         71929.38	MH-14-DM/5158			9.091-%	4.286-%	0.477-%	8.33-%	         50.000	BOX	ZDOR	TAN	         68504.18	          3425.20	         71929.38
7111011462	0001000251	0001000251	10	1101	MNSD04	20180717	90800001_75	       600.000	BLK	       37105.29	          2853.20	JOCG    2.5JOSG    2.5	          1712.60	         35964.69	MH-14-DM/5158			9.091-%	4.286-%	0.477-%	8.33-%	         25.000	BOX	ZDOR	TAN	         34252.09	          1712.60	         35964.69
7301000436	0007000006	0007000006	30	1400	PLSD01	20180717	90100025_75	       414.000	CUP	        3603.87	             0.00	JOIG      5	           180.19	          3784.06	TN01BB0058	ASPERA LOGISTICS PRIVATE LIMITED						         23.000	BOX	ZDOR	TAN	          3603.87	           180.19	          3784.06
7301000436	0007000006	0007000006	30	1400	PLSD01	20180717	90100026_75	       414.000	CUP	        3623.42	             0.00	JOIG      5	           181.17	          3804.59	TN01BB0058	ASPERA LOGISTICS PRIVATE LIMITED						         23.000	BOX	ZDOR	TAN	          3623.42	           181.17	          3804.59
7711003541	0001002095	0001002095	10	1611	DPSDKOL	20180717	90500038_225	       144.000	PAC	       19798.71	             0.00	JOIG     12	          2375.85	         22174.56				31.56-%	0%			          6.000	BOX	ZDOR	TAN	         19798.71	          2375.85	         22174.56
7711003541	0001002095	0001002095	10	1611	DPSDKOL	20180717	90500002_900	       120.000	PAC	          75600	             0.00	JOIG     12	          9072.00	         84672.00				21.6-%	0%			         20.000	BOX	ZDOR	TAN	         75600.00	          9072.00	         84672.00
7711003541	0001002095	0001002095	10	1611	DPSDKOL	20180717	90500003_900	        60.000	PAC	          37800	             0.00	JOIG     12	          4536.00	         42336.00				21.6-%	0%			         10.000	BOX	ZDOR	TAN	         37800.00	          4536.00	         42336.00
7711003541	0001002095	0001002095	10	1611	DPSDKOL	20180717	90300003_46	       120.000	PAC	        4287.54	           459.38	JOIG     12	           459.38	          4287.54				9.091-%	3.828-%	0.479-%	12-%	          1.000	BOX	ZDOR	TAN	          3828.16	           459.38	          4287.54
7711003541	0001002095	0001002095	10	1611	DPSDKOL	20180717	90300003_46	       118.800	PAC	        4244.66	           454.79	JOIG     12	           454.78	          4244.65				9.091-%	3.828-%	0.479-%	12-%	          0.990	BOX	ZDOR	TAN	          3789.87	           454.78	          4244.65
7711003541	0001002095	0001002095	10	1611	DPSDKOL	20180717	90500070_1000	        12.000	PAC	           7920	             0.00	JOIG     12	           950.40	          8870.40				26.08-%	0%			          2.000	BOX	ZDOR	TAN	          7920.00	           950.40	          8870.40
7711003541	0001002095	0001002095	10	1611	DPSDKOL	20180717	90300003_46	       120.000	PAC	        4287.54	           459.38	JOIG     12	           459.38	          4287.54				9.091-%	3.828-%	0.479-%	12-%	          1.000	BOX	ZDOR	TAN	          3828.16	           459.38	          4287.54
7815000020	0003100131	0003100131	30	1708	MNSD04	20180717	90800018_46	       735.000	BLK	         176400	             0.00	JOCG    2.5JOSG    2.5	          8820.00	        185220.00	MH-04/GR-9350							        147.000	BOX	ZDOR	TAN	        176400.00	          8820.00	        185220.00
7815000020	0003100131	0003100131	30	1708	MNSD04	20180717	90800018_46	       200.000	BLK	          48000	             0.00	JOCG    2.5JOSG    2.5	          2400.00	         50400.00	MH-04/GR-9350							         40.000	BOX	ZDOR	TAN	         48000.00	          2400.00	         50400.00
7815000020	0003100131	0003100131	30	1708	MNSD04	20180717	90800018_46	       565.000	BLK	         135600	             0.00	JOCG    2.5JOSG    2.5	          6780.00	        142380.00	MH-04/GR-9350							        113.000	BOX	ZDOR	TAN	        135600.00	          6780.00	        142380.00
7111011435	0001000071	0001000071	10	1101	MNSD02	20180717	90800001_75	       480.000	BLK	       29684.23	          2282.56	JOCG    2.5JOSG    2.5	          1370.08	         28771.75	MH-14/AZ-5420			9.091-%	4.286-%	0.477-%	8.33-%	         20.000	BOX	ZDOR	TAN	         27401.67	          1370.08	         28771.75
7111011436	0001000136	0001000136	10	1101	MNSD02	20180717	90100002_60	       192.000	CUP	        9607.88	             0.00	JOCG      0JOSG      0	             0.00	          9607.88	MH-14-AZ/5420			9.091-%	7.799-%	0.459-%		          8.000	BOX	ZDOR	TAN	          9607.88	             0.00	          9607.88
7111011436	0001000136	0001000136	10	1101	MNSD02	20180717	90100002_60	        48.000	CUP	              0	             0.00	JOCG      0JOSG      0	             0.00	             0.00	MH-14-AZ/5420			9.091-%	7.799-%	0.459-%		          2.000	BOX	ZDOR	TANN	             0.00	             0.00	             0.00
7111011436	0001000136	0001000136	10	1101	MNSD02	20180717	90100003_25	       960.000	CUP	        20009.6	             0.00	JOCG      0JOSG      0	             0.00	         20009.60	MH-14-AZ/5420			9.12-%	7.801-%	0.459-%		         40.000	BOX	ZDOR	TAN	         20009.60	             0.00	         20009.60
7111011436	0001000136	0001000136	10	1101	MNSD02	20180717	90100003_25	       240.000	CUP	              0	             0.00	JOCG      0JOSG      0	             0.00	             0.00	MH-14-AZ/5420			9.12-%	7.801-%	0.459-%		         10.000	BOX	ZDOR	TANN	             0.00	             0.00	             0.00
7111011436	0001000136	0001000136	10	1101	MNSD02	20180717	90100004_10	      1536.000	CUP	       12812.17	             0.00	JOCG      0JOSG      0	             0.00	         12812.17	MH-14-AZ/5420			9.1-%	7.798-%	0.439-%		         32.000	BOX	ZDOR	TAN	         12812.17	             0.00	         12812.17
7111011436	0001000136	0001000136	10	1101	MNSD02	20180717	90100004_10	       144.000	CUP	              0	             0.00	JOCG      0JOSG      0	             0.00	             0.00	MH-14-AZ/5420			9.1-%	7.798-%	0.439-%		          3.000	BOX	ZDOR	TANN	             0.00	             0.00	             0.00
7111011436	0001000136	0001000136	10	1101	MNSD02	20180717	90100004_10	       240.000	CUP	              0	             0.00	JOCG      0JOSG      0	             0.00	             0.00	MH-14-AZ/5420			9.1-%	7.798-%	0.439-%		          5.000	BOX	ZDOR	TANN	             0.00	             0.00	             0.00
7111011436	0001000136	0001000136	10	1101	MNSD02	20180717	90100018_20	        72.000	CUP	        1200.98	             0.00	JOCG      0JOSG      0	             0.00	          1200.98	MH-14-AZ/5420			9.091-%	7.799-%	0.459-%		          3.000	BOX	ZDOR	TAN	          1200.98	             0.00	          1200.98
7111011436	0001000136	0001000136	10	1101	MNSD02	20180717	90100018_20	        24.000	CUP	              0	             0.00	JOCG      0JOSG      0	             0.00	             0.00	MH-14-AZ/5420			9.091-%	7.799-%	0.459-%		          1.000	BOX	ZDOR	TANN	             0.00	             0.00	             0.00
7111011436	0001000136	0001000136	10	1101	MNSD02	20180717	90100006_60	        50.000	POU	        2561.78	           253.87	JOCG      0JOSG      0	             0.00	          2307.91	MH-14-AZ/5420			9.91-%	4.74-%	0.474-%	11-%	          5.000	KI	ZDOR	TAN	          2307.91	             0.00	          2307.91
7111011436	0001000136	0001000136	10	1101	MNSD02	20180717	90100007_35	       300.000	POU	        8966.23	           888.55	JOCG      0JOSG      0	             0.00	          8077.68	MH-14-AZ/5420			9.91-%	4.74-%	0.474-%	11-%	         15.000	KI	ZDOR	TAN	          8077.68	             0.00	          8077.68
7111011436	0001000136	0001000136	10	1101	MNSD02	20180717	90100032_650	         1.000	NOS	         542.12	             0.00	JOCG      0JOSG      0	             0.00	           542.12	MH-14-AZ/5420			9.091-%	7.798-%	0.459-%		          1.000	NOS	ZDOR	TAN	           542.12	             0.00	           542.12
7111011437	0001000339	0001000339	10	1101	MNSD04	20180717	90100003_25	       288.000	CUP	        6002.88	             0.00	JOCG      0JOSG      0	             0.00	          6002.88	MH-46-AE-6906			9.12-%	7.801-%	0.459-%		         12.000	BOX	ZDOR	TAN	          6002.88	             0.00	          6002.88
7111011437	0001000339	0001000339	10	1101	MNSD04	20180717	90100003_25	        48.000	CUP	              0	             0.00	JOCG      0JOSG      0	             0.00	             0.00	MH-46-AE-6906			9.12-%	7.801-%	0.459-%		          2.000	BOX	ZDOR	TANN	             0.00	             0.00	             0.00
7111011437	0001000339	0001000339	10	1101	MNSD04	20180717	90100003_25	        24.000	CUP	              0	             0.00	JOCG      0JOSG      0	             0.00	             0.00	MH-46-AE-6906			9.12-%	7.801-%	0.459-%		          1.000	BOX	ZDOR	TANN	             0.00	             0.00	             0.00
7111011437	0001000339	0001000339	10	1101	MNSD04	20180717	90100004_10	       192.000	CUP	        1601.52	             0.00	JOCG      0JOSG      0	             0.00	          1601.52	MH-46-AE-6906			9.1-%	7.798-%	0.439-%		          4.000	BOX	ZDOR	TAN	          1601.52	             0.00	          1601.52
7111011437	0001000339	0001000339	10	1101	MNSD04	20180717	90100004_10	        48.000	CUP	              0	             0.00	JOCG      0JOSG      0	             0.00	             0.00	MH-46-AE-6906			9.1-%	7.798-%	0.439-%		          1.000	BOX	ZDOR	TANN	             0.00	             0.00	             0.00
7111011437	0001000339	0001000339	10	1101	MNSD04	20180717	90100006_60	        20.000	POU	        1024.72	           101.55	JOCG      0JOSG      0	             0.00	           923.17	MH-46-AE-6906			9.91-%	4.74-%	0.474-%	11-%	          2.000	KI	ZDOR	TAN	           923.17	             0.00	           923.17
7111011437	0001000339	0001000339	10	1101	MNSD04	20180717	90100018_20	        72.000	CUP	        1200.98	             0.00	JOCG      0JOSG      0	             0.00	          1200.98	MH-46-AE-6906			9.091-%	7.799-%	0.459-%		          3.000	BOX	ZDOR	TAN	          1200.98	             0.00	          1200.98
7111011437	0001000339	0001000339	10	1101	MNSD04	20180717	90100018_20	        24.000	CUP	              0	             0.00	JOCG      0JOSG      0	             0.00	             0.00	MH-46-AE-6906			9.091-%	7.799-%	0.459-%		          1.000	BOX	ZDOR	TANN	             0.00	             0.00	             0.00
7111011437	0001000339	0001000339	10	1101	MNSD04	20180717	90100002_60	       144.000	CUP	        7205.91	             0.00	JOCG      0JOSG      0	             0.00	          7205.91	MH-46-AE-6906			9.091-%	7.799-%	0.459-%		          6.000	BOX	ZDOR	TAN	          7205.91	             0.00	          7205.91
7111011437	0001000339	0001000339	10	1101	MNSD04	20180717	90100002_60	       240.000	CUP	       12009.85	             0.00	JOCG      0JOSG      0	             0.00	         12009.85	MH-46-AE-6906			9.091-%	7.799-%	0.459-%		         10.000	BOX	ZDOR	TAN	         12009.85	             0.00	         12009.85
7111011437	0001000339	0001000339	10	1101	MNSD04	20180717	90100002_60	        96.000	CUP	              0	             0.00	JOCG      0JOSG      0	             0.00	             0.00	MH-46-AE-6906			9.091-%	7.799-%	0.459-%		          4.000	BOX	ZDOR	TANN	             0.00	             0.00	             0.00
7111011438	0001000362	0001000362	10	1101	MNSD04	20180717	90100002_60	       192.000	CUP	        9607.88	             0.00	JOCG      0JOSG      0	             0.00	          9607.88	MH-46-AF/6906			9.091-%	7.799-%	0.459-%		          8.000	BOX	ZDOR	TAN	          9607.88	             0.00	          9607.88
7111011438	0001000362	0001000362	10	1101	MNSD04	20180717	90100002_60	        48.000	CUP	              0	             0.00	JOCG      0JOSG      0	             0.00	             0.00	MH-46-AF/6906			9.091-%	7.799-%	0.459-%		          2.000	BOX	ZDOR	TANN	             0.00	             0.00	             0.00
7111011438	0001000362	0001000362	10	1101	MNSD04	20180717	90100003_25	       288.000	CUP	        6002.88	             0.00	JOCG      0JOSG      0	             0.00	          6002.88	MH-46-AF/6906			9.12-%	7.801-%	0.459-%		         12.000	BOX	ZDOR	TAN	          6002.88	             0.00	          6002.88
7111011438	0001000362	0001000362	10	1101	MNSD04	20180717	90100003_25	        72.000	CUP	              0	             0.00	JOCG      0JOSG      0	             0.00	             0.00	MH-46-AF/6906			9.12-%	7.801-%	0.459-%		          3.000	BOX	ZDOR	TANN	             0.00	             0.00	             0.00
7111011438	0001000362	0001000362	10	1101	MNSD04	20180717	90100004_10	       192.000	CUP	        1601.52	             0.00	JOCG      0JOSG      0	             0.00	          1601.52	MH-46-AF/6906			9.1-%	7.798-%	0.439-%		          4.000	BOX	ZDOR	TAN	          1601.52	             0.00	          1601.52
7111011438	0001000362	0001000362	10	1101	MNSD04	20180717	90100004_10	        48.000	CUP	              0	             0.00	JOCG      0JOSG      0	             0.00	             0.00	MH-46-AF/6906			9.1-%	7.798-%	0.439-%		          1.000	BOX	ZDOR	TANN	             0.00	             0.00	             0.00
7111011438	0001000362	0001000362	10	1101	MNSD04	20180717	90100018_20	       144.000	CUP	        2401.97	             0.00	JOCG      0JOSG      0	             0.00	          2401.97	MH-46-AF/6906			9.091-%	7.799-%	0.459-%		          6.000	BOX	ZDOR	TAN	          2401.97	             0.00	          2401.97
7111011438	0001000362	0001000362	10	1101	MNSD04	20180717	90100018_20	        48.000	CUP	              0	             0.00	JOCG      0JOSG      0	             0.00	             0.00	MH-46-AF/6906			9.091-%	7.799-%	0.459-%		          2.000	BOX	ZDOR	TANN	             0.00	             0.00	             0.00
7111011438	0001000362	0001000362	10	1101	MNSD04	20180717	90100019_65	        72.000	CUP	         3903.2	             0.00	JOCG      0JOSG      0	             0.00	          3903.20	MH-46-AF/6906			9.091-%	7.799-%	0.459-%		          3.000	BOX	ZDOR	TAN	          3903.20	             0.00	          3903.20
7111011438	0001000362	0001000362	10	1101	MNSD04	20180717	90100019_65	        24.000	CUP	              0	             0.00	JOCG      0JOSG      0	             0.00	             0.00	MH-46-AF/6906			9.091-%	7.799-%	0.459-%		          1.000	BOX	ZDOR	TANN	             0.00	             0.00	             0.00
7901001822	0002000001	0002000001	40	1621	DPSDPNAG	20180717	90500013_900	        12.000	PAC	           7560	           240.00	JOCG      6JOSG      6	           878.40	          8198.40	mh-49/d-6880	rafer van		21.6-%				          2.000	BOX	ZDOR	TAN	          7320.00	           878.40	          8198.40
7901001822	0002000001	0002000001	40	1621	DPSDPNAG	20180717	90500017_398	        24.000	BLK	        7629.71	           565.16	JOCG      6JOSG      6	           847.74	          7912.29	mh-49/d-6880	rafer van		7.408-%	2.899-%	0.483-%	8-%	          2.000	BOX	ZDOR	TAN	          7064.55	           847.74	          7912.29
7901001822	0002000001	0002000001	40	1621	DPSDPNAG	20180717	90500026_365	        60.000	PAC	       16929.46	          1254.03	JOCG      6JOSG      6	          1881.06	         17556.49	mh-49/d-6880	rafer van		9.091-%	4.286-%	0.476-%	8-%	          5.000	BOX	ZDOR	TAN	         15675.43	          1881.06	         17556.49
7111011440	0001002150	0001002150	10	1101	MNSD04	20180717	90100002_60	       192.000	CUP	        9607.88	             0.00	JOCG      0JOSG      0	             0.00	          9607.88	MH-46-AF/6906			9.091-%	7.799-%	0.459-%		          8.000	BOX	ZDOR	TAN	          9607.88	             0.00	          9607.88
7111011440	0001002150	0001002150	10	1101	MNSD04	20180717	90100002_60	        48.000	CUP	              0	             0.00	JOCG      0JOSG      0	             0.00	             0.00	MH-46-AF/6906			9.091-%	7.799-%	0.459-%		          2.000	BOX	ZDOR	TANN	             0.00	             0.00	             0.00
7111011440	0001002150	0001002150	10	1101	MNSD04	20180717	90100003_25	       288.000	CUP	        6002.88	             0.00	JOCG      0JOSG      0	             0.00	          6002.88	MH-46-AF/6906			9.12-%	7.801-%	0.459-%		         12.000	BOX	ZDOR	TAN	          6002.88	             0.00	          6002.88
7111011440	0001002150	0001002150	10	1101	MNSD04	20180717	90100003_25	        72.000	CUP	              0	             0.00	JOCG      0JOSG      0	             0.00	             0.00	MH-46-AF/6906			9.12-%	7.801-%	0.459-%		          3.000	BOX	ZDOR	TANN	             0.00	             0.00	             0.00
7111011440	0001002150	0001002150	10	1101	MNSD04	20180717	90100004_10	       576.000	CUP	        4804.56	             0.00	JOCG      0JOSG      0	             0.00	          4804.56	MH-46-AF/6906			9.1-%	7.798-%	0.439-%		         12.000	BOX	ZDOR	TAN	          4804.56	             0.00	          4804.56
7111011440	0001002150	0001002150	10	1101	MNSD04	20180717	90100004_10	       144.000	CUP	              0	             0.00	JOCG      0JOSG      0	             0.00	             0.00	MH-46-AF/6906			9.1-%	7.798-%	0.439-%		          3.000	BOX	ZDOR	TANN	             0.00	             0.00	             0.00
7111011440	0001002150	0001002150	10	1101	MNSD04	20180717	90100006_60	       100.000	POU	        5123.56	           507.74	JOCG      0JOSG      0	             0.00	          4615.82	MH-46-AF/6906			9.91-%	4.74-%	0.474-%	11-%	         10.000	KI	ZDOR	TAN	          4615.82	             0.00	          4615.82
7111011440	0001002150	0001002150	10	1101	MNSD04	20180717	90100018_20	        72.000	CUP	        1200.98	             0.00	JOCG      0JOSG      0	             0.00	          1200.98	MH-46-AF/6906			9.091-%	7.799-%	0.459-%		          3.000	BOX	ZDOR	TAN	          1200.98	             0.00	          1200.98
7111011440	0001002150	0001002150	10	1101	MNSD04	20180717	90100018_20	        24.000	CUP	              0	             0.00	JOCG      0JOSG      0	             0.00	             0.00	MH-46-AF/6906			9.091-%	7.799-%	0.459-%		          1.000	BOX	ZDOR	TANN	             0.00	             0.00	             0.00
